"","Latitude","Longitude","Country","Count","GS","GSper","Custper","Ratio"
"380",45.282029,5.888839,"FR",1,279.2506,0.01,0.04,0.25
"381",45.299157,2.507865,"FR",1,1272.3975,0.04,0.04,1.12
"382",45.30407,5.913202,"FR",2,1408.9188,0.05,0.08,0.62
"383",45.304882,6.389602,"FR",1,1303.4395,0.05,0.04,1.15
"384",45.30737,-0.843285,"FR",1,248.2713,0.01,0.04,0.22
"385",45.309051,0.354531,"FR",2,2168.443,0.08,0.08,0.95
"386",45.309603,1.803596,"FR",1,664.105,0.02,0.04,0.58
"387",45.327598,4.989108,"FR",1,1731.7502,0.06,0.04,1.52
"388",45.330894,4.205185,"FR",1,359.7106,0.01,0.04,0.32
"389",45.33694,5.587927,"FR",1,1495.8348,0.05,0.04,1.32
"390",45.345832,1.000113,"FR",1,2418.3931,0.08,0.04,2.13
"391",45.346462,4.322104,"FR",1,279.1888,0.01,0.04,0.25
"392",45.347245,4.431326,"FR",1,670.1895,0.02,0.04,0.59
"393",45.35677,5.617934,"FR",1,880.8374,0.03,0.04,0.77
"394",45.364556,-0.56541,"FR",1,310.2926,0.01,0.04,0.27
"395",45.379882,6.114104,"FR",1,700.6083,0.02,0.04,0.62
"396",45.391864,3.934246,"FR",2,1241.5426,0.04,0.08,0.55
"397",45.418283,4.589193,"FR",1,1328.2716,0.05,0.04,1.17
"398",45.425969,4.842912,"FR",1,248.085,0.01,0.04,0.22
"399",45.430123,4.379139,"FR",8,9085.3306,0.31,0.32,1
"400",45.449773,6.073846,"FR",1,403.4176,0.01,0.04,0.35
"401",45.456424,2.415605,"FR",1,310.3543,0.01,0.04,0.27
"402",45.456769,4.879181,"FR",2,1577.4117,0.05,0.08,0.69
"403",45.456878,4.448481,"FR",1,4841.192,0.17,0.04,4.26
"404",45.469831,4.501849,"FR",1,620.7713,0.02,0.04,0.55
"405",45.474142,5.363782,"FR",3,2075.8792,0.07,0.12,0.61
"406",45.474308,4.75671,"FR",3,15544.3481,0.54,0.12,4.56
"407",45.478038,-0.157746,"FR",1,3550.2953,0.12,0.04,3.12
"408",45.478341,4.423936,"FR",1,1272.2723,0.04,0.04,1.12
"409",45.484698,3.283743,"FR",1,248.0224,0.01,0.04,0.22
"410",45.490325,4.250265,"FR",1,1275.0043,0.04,0.04,1.12
"411",45.492806,4.910944,"FR",2,713.7719,0.02,0.08,0.31
"412",45.494347,4.371579,"FR",1,134.0374,0,0.04,0.12
"413",45.495031,3.311046,"FR",1,527.5219,0.02,0.04,0.46
"414",45.511187,4.581232,"FR",1,447,0.02,0.04,0.39
"415",45.512599,5.021805,"FR",1,366.7881,0.01,0.04,0.32
"416",45.521367,4.530176,"FR",1,1346.896,0.05,0.04,1.18
"417",45.523869,5.910746,"FR",3,940.871,0.03,0.12,0.28
"418",45.537117,5.70221,"FR",1,1005.3768,0.03,0.04,0.88
"419",45.538094,5.292469,"FR",1,260.6256,0.01,0.04,0.23
"420",45.549654,0.050592,"FR",1,1133.142,0.04,0.04,1
"421",45.550677,4.729963,"FR",3,3330.4577,0.12,0.12,0.98
"422",45.556132,5.96026,"FR",2,2112.5681,0.07,0.08,0.93
"423",45.57548,5.541409,"FR",2,1433.6256,0.05,0.08,0.63
"424",45.579766,4.814202,"FR",1,210.9587,0.01,0.04,0.19
"425",45.581765,0.759998,"FR",2,1638.1924,0.06,0.08,0.72
"426",45.590508,1.356499,"FR",1,775.4808,0.03,0.04,0.68
"427",45.599294,4.58907,"FR",1,744.6267,0.03,0.04,0.65
"428",45.607997,4.514575,"FR",1,5157.258,0.18,0.04,4.54
"429",45.611567,4.871075,"FR",2,6361.5499,0.22,0.08,2.8
"430",45.617601,1.045994,"FR",1,310.2926,0.01,0.04,0.27
"431",45.628228,4.95028,"FR",1,279.2506,0.01,0.04,0.25
"432",45.628443,3.763042,"FR",1,446.6894,0.02,0.04,0.39
"433",45.642451,3.16483,"FR",1,558.5638,0.02,0.04,0.49
"434",45.647258,0.145144,"FR",1,310.2926,0.01,0.04,0.27
"435",45.654377,5.469962,"FR",4,2599.9244,0.09,0.16,0.57
"436",45.66184,5.076936,"FR",2,1456.9696,0.05,0.08,0.64
"437",45.664737,4.949152,"FR",1,2797.2234,0.1,0.04,2.46
"438",45.668049,4.908439,"FR",3,1620.8705,0.06,0.12,0.48
"439",45.673063,4.857257,"FR",1,279.3124,0.01,0.04,0.25
"440",45.673545,-1.006332,"FR",1,2123.0614,0.07,0.04,1.87
"441",45.674839,4.818195,"FR",2,1421.1487,0.05,0.08,0.62
"442",45.67555,0.007541,"FR",1,415.8336,0.01,0.04,0.37
"443",45.681836,4.400766,"FR",1,2637.5467,0.09,0.04,2.32
"444",45.682217,0.56993,"FR",1,1793.7114,0.06,0.04,1.58
"445",45.682504,5.125841,"FR",1,310.2926,0.01,0.04,0.27
"446",45.701466,4.94882,"FR",1,434.5213,0.02,0.04,0.38
"447",45.703772,4.881376,"FR",1,186.1248,0.01,0.04,0.16
"448",45.707944,-0.496852,"FR",2,993.0842,0.03,0.08,0.44
"449",45.71026,-0.206803,"FR",1,2476.4402,0.09,0.04,2.18
"450",45.714966,4.802994,"FR",1,806.7715,0.03,0.04,0.71
"451",45.720343,4.702914,"FR",1,1086.2092,0.04,0.04,0.96
"452",45.723908,5.934307,"FR",5,4064.4692,0.14,0.2,0.71
"453",45.72972,5.015903,"FR",1,186.1248,0.01,0.04,0.16
"454",45.731879,4.643786,"FR",1,247.9606,0.01,0.04,0.22
"455",45.733409,4.837584,"FR",4,1561.5802,0.05,0.16,0.34
"456",45.734203,4.869357,"FR",2,434.3969,0.02,0.08,0.19
"457",45.734485,4.911681,"FR",1,1017.8556,0.04,0.04,0.9
"458",45.735978,4.793431,"FR",1,248.2713,0.01,0.04,0.22
"459",45.737614,4.961729,"FR",1,325.8131,0.01,0.04,0.29
"460",45.738566,3.064271,"FR",2,1049.5165,0.04,0.08,0.46
"461",45.740254,1.167249,"FR",1,434.4586,0.02,0.04,0.38
"462",45.75066,4.008905,"FR",1,847.5604,0.03,0.04,0.75
"463",45.751681,5.173142,"FR",1,2661.758,0.09,0.04,2.34
"464",45.753355,4.869185,"FR",5,27140.4516,0.94,0.2,4.77
"465",45.754885,1.257536,"FR",1,427.94,0.01,0.04,0.38
"466",45.758018,3.541217,"FR",1,620.7086,0.02,0.04,0.55
"467",45.759522,-1.190707,"FR",1,465.2517,0.02,0.04,0.41
"468",45.760789,5.29198,"FR",1,1202.8636,0.04,0.04,1.06
"469",45.769928,4.829224,"FR",2,1970.2756,0.07,0.08,0.87
"470",45.77077,4.888458,"FR",8,9001.3942,0.31,0.32,0.99
"471",45.770833,5.485374,"FR",1,347.4181,0.01,0.04,0.31
"472",45.77192,1.70058,"FR",1,198.6043,0.01,0.04,0.17
"473",45.772476,3.192957,"FR",2,1485.9018,0.05,0.08,0.65
"474",45.77285,4.852079,"FR",1,2435.7117,0.08,0.04,2.14
"475",45.774796,3.061268,"FR",3,4592.5473,0.16,0.12,1.35
"476",45.778686,4.823961,"FR",2,7341.6584,0.25,0.08,3.23
"477",45.78178,4.808183,"FR",3,5292.2237,0.18,0.12,1.55
"478",45.784434,5.107423,"FR",1,2235.3079,0.08,0.04,1.97
"479",45.785649,3.115545,"FR",3,5115.0408,0.18,0.12,1.5
"480",45.785882,4.926377,"FR",2,1117.1885,0.04,0.08,0.49
"481",45.791107,5.041533,"FR",5,3592.2628,0.12,0.2,0.63
"482",45.791943,6.010565,"FR",1,44.4512,0,0.04,0.04
"483",45.80357,4.272771,"FR",1,30.9793,0,0.04,0.03
"484",45.812001,4.746639,"FR",2,3165.1295,0.11,0.08,1.39
"485",45.819421,4.818134,"FR",1,297.9374,0.01,0.04,0.26
"486",45.827085,1.578801,"FR",1,279.3124,0.01,0.04,0.25
"487",45.828281,4.856645,"FR",2,3668.2532,0.13,0.08,1.61
"488",45.829827,3.260552,"FR",1,705.0174,0.02,0.04,0.62
"489",45.83189,3.108028,"FR",1,260.75,0.01,0.04,0.23
"490",45.831918,-1.22713,"FR",1,372.3748,0.01,0.04,0.33
"491",45.840157,6.623483,"FR",1,310.3543,0.01,0.04,0.27
"492",45.844621,5.027832,"FR",1,511.8769,0.02,0.04,0.45
"493",45.847336,-1.134296,"FR",1,620.585,0.02,0.04,0.55
"494",45.850395,-0.705638,"FR",1,993.2713,0.03,0.04,0.87
"495",45.850903,5.983464,"FR",1,1166.9173,0.04,0.04,1.03
"496",45.854254,1.248757,"FR",7,4350.0483,0.15,0.28,0.55
"497",45.855501,6.138063,"FR",3,3083.4904,0.11,0.12,0.9
"498",45.855996,5.783983,"FR",1,1024.0635,0.04,0.04,0.9
"499",45.873265,3.611617,"FR",1,347.6043,0.01,0.04,0.31
"500",45.880093,-0.411702,"FR",1,2382.7586,0.08,0.04,2.1
"501",45.880692,6.236337,"FR",1,5130.6854,0.18,0.04,4.51
"502",45.882927,4.843736,"FR",1,310.3543,0.01,0.04,0.27
"503",45.884747,5.651157,"FR",1,496.0449,0.02,0.04,0.44
"504",45.886193,5.143491,"FR",2,4106.7478,0.14,0.08,1.81
"505",45.890643,6.125517,"FR",3,2661.8192,0.09,0.12,0.78
"506",45.891031,6.636876,"FR",1,79.0937,0,0.04,0.07
"507",45.891893,0.19698,"FR",1,248.2713,0.01,0.04,0.22
"508",45.895376,-0.78505,"FR",1,6883.5465,0.24,0.04,6.05
"509",45.897159,3.052957,"FR",1,806.8351,0.03,0.04,0.71
"510",45.897655,1.396626,"FR",1,477.855,0.02,0.04,0.42
"511",45.909618,-1.257509,"FR",1,744.6267,0.03,0.04,0.65
"512",45.913619,4.773751,"FR",2,1455.2928,0.05,0.08,0.64
"513",45.915297,3.924503,"FR",1,433.6519,0.02,0.04,0.38
"514",45.916825,4.655003,"FR",1,477.6687,0.02,0.04,0.42
"515",45.920699,3.063214,"FR",1,217.2293,0.01,0.04,0.19
"516",45.933718,5.482511,"FR",1,1551.2738,0.05,0.04,1.36
"517",45.936757,3.006773,"FR",1,3022.3972,0.1,0.04,2.66
"518",45.936827,1.997569,"FR",1,1889.4422,0.07,0.04,1.66
"519",45.939693,-1.305309,"FR",1,341.3337,0.01,0.04,0.3
"520",45.942686,1.561025,"FR",1,310.3543,0.01,0.04,0.27
"521",45.943234,-0.972356,"FR",1,253.1139,0.01,0.04,0.22
"522",45.946815,6.60711,"FR",1,185.9393,0.01,0.04,0.16
"523",45.947112,3.115415,"FR",1,465.5006,0.02,0.04,0.41
"524",45.960847,5.372925,"FR",2,1740.6902,0.06,0.08,0.77
"525",45.96739,4.86343,"FR",1,183.5799,0.01,0.04,0.16
"526",45.976232,4.810284,"FR",1,1227.3233,0.04,0.04,1.08
"527",45.980622,3.19256,"FR",2,1566.9824,0.05,0.08,0.69
"528",45.991035,4.687922,"FR",3,5387.0235,0.19,0.12,1.58
"529",45.992373,6.288375,"FR",1,2891.7771,0.1,0.04,2.54
"530",45.993713,3.76308,"FR",1,1103.0939,0.04,0.04,0.97
"531",45.994302,0.61973,"FR",2,1613.6694,0.06,0.08,0.71
"532",45.994445,1.365134,"FR",1,1346.7731,0.05,0.04,1.18
"533",45.99703,6.054172,"FR",5,5470.2823,0.19,0.2,0.96
"534",45.997331,4.213745,"FR",1,77.5418,0,0.04,0.07
"535",46.006578,4.580171,"FR",2,1340.8756,0.05,0.08,0.59
"536",46.030269,6.66062,"FR",4,4251.4031,0.15,0.16,0.93
"537",46.037531,-0.587834,"FR",1,1284.5667,0.04,0.04,1.13
"538",46.057632,4.720699,"FR",1,44.4512,0,0.04,0.04
"539",46.067579,5.293616,"FR",1,217.1049,0.01,0.04,0.19
"540",46.072825,6.330573,"FR",1,781.9395,0.03,0.04,0.69
"541",46.0739,6.408685,"FR",1,217.2293,0.01,0.04,0.19
"542",46.076074,1.50106,"FR",1,229.3356,0.01,0.04,0.2
"543",46.091945,4.063321,"FR",2,444.33,0.02,0.08,0.2
"544",46.095028,6.494469,"FR",1,738.2943,0.03,0.04,0.65
"545",46.09813,2.868464,"FR",1,434.3969,0.02,0.04,0.38
"546",46.100748,1.916477,"FR",1,1284.7508,0.04,0.04,1.13
"547",46.102156,4.731056,"FR",1,465.438,0.02,0.04,0.41
"548",46.116021,5.202006,"FR",1,2389.6477,0.08,0.04,2.1
"549",46.121705,-0.619473,"FR",1,68.2293,0,0.04,0.06
"550",46.135347,6.261261,"FR",1,397.2086,0.01,0.04,0.35
"551",46.136275,6.160711,"FR",4,7776.369,0.27,0.16,1.71
"552",46.141922,5.900402,"FR",2,13098.5782,0.45,0.08,5.76
"553",46.142381,-1.036601,"FR",3,1045.4823,0.04,0.12,0.31
"554",46.143151,3.743291,"FR",1,2443.9695,0.08,0.04,2.15
"555",46.145132,6.422632,"FR",1,1787.6259,0.06,0.04,1.57
"556",46.146498,5.334528,"FR",1,3221.8108,0.11,0.04,2.83
"557",46.147342,4.077293,"FR",1,1445.7328,0.05,0.04,1.27
"558",46.159061,-1.283022,"FR",1,1435.1182,0.05,0.04,1.26
"559",46.159881,3.393346,"FR",2,3412.6547,0.12,0.08,1.5
"560",46.162064,-1.174657,"FR",1,744.8129,0.03,0.04,0.66
"561",46.162916,-0.858333,"FR",1,1067.4599,0.04,0.04,0.94
"562",46.171836,6.319313,"FR",3,7180.6771,0.25,0.12,2.11
"563",46.176835,5.97115,"FR",1,1447.2855,0.05,0.04,1.27
"564",46.181808,6.207076,"FR",3,4571.6896,0.16,0.12,1.34
"565",46.188303,5.717638,"FR",1,1458.0879,0.05,0.04,1.28
"566",46.190973,6.242507,"FR",3,6069.1356,0.21,0.12,1.78
"567",46.193571,-1.186415,"FR",1,1439.8339,0.05,0.04,1.27
"568",46.196033,5.47095,"FR",1,465.3762,0.02,0.04,0.41
"569",46.19909,-1.366837,"FR",1,217.2293,0.01,0.04,0.19
"570",46.203076,5.61384,"FR",2,800.3766,0.03,0.08,0.35
"571",46.203262,-0.077879,"FR",1,1446.1061,0.05,0.04,1.27
"572",46.205152,5.246021,"FR",3,2238.4748,0.08,0.12,0.66
"573",46.206644,6.743593,"FR",1,1899.0027,0.07,0.04,1.67
"574",46.226679,4.940846,"FR",1,273.0426,0.01,0.04,0.24
"575",46.235903,4.370619,"FR",1,1221.6756,0.04,0.04,1.07
"576",46.236807,4.441561,"FR",1,843.8973,0.03,0.04,0.74
"577",46.240536,-0.218181,"FR",1,1196.6546,0.04,0.04,1.05
"578",46.250898,5.223022,"FR",1,546.2086,0.02,0.04,0.48
"579",46.251978,6.108264,"FR",1,838.0006,0.03,0.04,0.74
"580",46.255523,6.473243,"FR",1,4060.9858,0.14,0.04,3.57
"581",46.270304,5.057752,"FR",1,1346.2761,0.05,0.04,1.18
"582",46.295724,6.472998,"FR",1,868.7929,0.03,0.04,0.76
"583",46.298541,4.914115,"FR",1,645.5426,0.02,0.04,0.57
"584",46.300871,4.151124,"FR",1,870.221,0.03,0.04,0.77
"585",46.304185,4.786938,"FR",1,310.3543,0.01,0.04,0.27
"586",46.310407,6.267731,"FR",2,1486.0875,0.05,0.08,0.65
"587",46.314702,0.410169,"FR",1,248.2713,0.01,0.04,0.22
"588",46.314979,2.904553,"FR",1,340.8367,0.01,0.04,0.3
"589",46.320551,4.818425,"FR",1,248.2713,0.01,0.04,0.22
"590",46.324542,6.562248,"FR",1,443.1506,0.02,0.04,0.39
"591",46.32826,-0.465353,"FR",7,7273.8633,0.25,0.28,0.91
"592",46.329858,-0.672957,"FR",1,1129.7917,0.04,0.04,0.99
"593",46.341099,0.731125,"FR",1,421.8555,0.01,0.04,0.37
"594",46.347189,6.046505,"FR",2,1273.4509,0.04,0.08,0.56
"595",46.365696,-0.309032,"FR",1,527.2729,0.02,0.04,0.46
"596",46.373502,-1.133807,"FR",1,1230.6134,0.04,0.04,1.08
"597",46.374906,3.040591,"FR",1,1086.084,0.04,0.04,0.96
"598",46.375633,6.115864,"FR",1,589.1698,0.02,0.04,0.52
"599",46.393309,6.673972,"FR",3,2351.9627,0.08,0.12,0.69
"600",46.453714,-0.177315,"FR",1,3134.1511,0.11,0.04,2.76
"601",46.455115,-1.530481,"FR",2,1283.9442,0.04,0.08,0.56
"602",46.498469,6.070065,"FR",1,415.771,0.01,0.04,0.37
"603",46.501087,-0.808352,"FR",1,1620.6233,0.06,0.04,1.43
"604",46.502225,-0.955223,"FR",1,403.4176,0.01,0.04,0.35
"605",46.52805,14.38615,"AT",1,4442.2428,0.11,0.05,2.34
"606",46.53047,14.32428,"AT",1,434.2724,0.01,0.05,0.23
"607",46.53441,14.2478,"AT",1,728.6712,0.02,0.05,0.38
"608",46.540836,14.14754,"AT",1,527.3356,0.01,0.05,0.28
"609",46.54499,13.90111,"AT",1,595.5024,0.01,0.05,0.31
"610",46.547622,1.385286,"FR",1,865.6894,0.03,0.04,0.76
"611",46.561421,14.000063,"AT",1,682.1712,0.02,0.05,0.36
"612",46.56856,13.75569,"AT",2,1427.2949,0.03,0.09,0.38
"613",46.568633,-1.707876,"FR",2,2482.6484,0.09,0.08,1.09
"614",46.570163,-1.77375,"FR",1,558.3776,0.02,0.04,0.49
"615",46.57228,5.528694,"FR",1,910.5099,0.03,0.04,0.8
"616",46.5738,13.604409,"AT",1,2326.3846,0.06,0.05,1.23
"617",46.58392,0.359947,"FR",1,232.7499,0.01,0.04,0.2
"618",46.58692,14.75611,"AT",1,3311.5214,0.08,0.05,1.75
"619",46.604828,4.353492,"FR",1,425.0836,0.01,0.04,0.37
"620",46.608257,14.379255,"AT",1,1238.0649,0.03,0.05,0.65
"621",46.61004,13.96221,"AT",2,310.3543,0.01,0.09,0.08
"622",46.61096,14.47962,"AT",2,732.1481,0.02,0.09,0.19
"623",46.614715,13.89089,"AT",1,5892.6947,0.14,0.05,3.11
"624",46.618152,-0.191159,"FR",1,3059.028,0.11,0.04,2.69
"625",46.625021,13.860287,"AT",6,11795.4509,0.28,0.27,1.04
"626",46.62697,14.08906,"AT",2,2762.1477,0.07,0.09,0.73
"627",46.645982,13.895715,"AT",2,1619.7528,0.04,0.09,0.43
"628",46.64656,14.85983,"AT",1,1656.1336,0.04,0.05,0.87
"629",46.65668,13.01517,"AT",1,394.7874,0.01,0.05,0.21
"630",46.66079,15.06908,"AT",1,8964.7605,0.22,0.05,4.73
"631",46.66292,14.11602,"AT",1,415.8336,0.01,0.05,0.22
"632",46.667347,14.256156,"AT",2,744.8756,0.02,0.09,0.2
"633",46.669367,1.873344,"FR",1,403.1686,0.01,0.04,0.35
"634",46.669701,14.255919,"AT",13,22505.3171,0.54,0.59,0.91
"635",46.67379,14.74971,"AT",2,4756.1382,0.11,0.09,1.26
"636",46.674479,5.557332,"FR",1,434.5213,0.02,0.04,0.38
"637",46.67604,2.426509,"FR",2,1768.9393,0.06,0.08,0.78
"638",46.67711,14.55633,"AT",1,1737.7736,0.04,0.05,0.92
"639",46.67893,13.9927,"AT",1,620.4606,0.01,0.05,0.33
"640",46.67903,14.14548,"AT",4,3550.6653,0.09,0.18,0.47
"641",46.68625,15.61269,"AT",1,6427.3694,0.15,0.05,3.39
"642",46.68846,14.46755,"AT",2,1067.4589,0.03,0.09,0.28
"643",46.69047,-1.919463,"FR",1,186.1248,0.01,0.04,0.16
"644",46.693591,0.356614,"FR",1,359.7106,0.01,0.04,0.32
"645",46.69401,15.52512,"AT",1,484.1256,0.01,0.05,0.26
"646",46.696292,0.443383,"FR",2,868.7937,0.03,0.08,0.38
"647",46.699762,1.636867,"FR",1,2898.5458,0.1,0.04,2.55
"648",46.710476,-1.461296,"FR",2,1248.5569,0.04,0.08,0.55
"649",46.71126,15.25497,"AT",1,458.981,0.01,0.05,0.24
"650",46.721477,4.795857,"FR",6,14047.6455,0.49,0.24,2.06
"651",46.730737,15.607692,"AT",2,1079.6265,0.03,0.09,0.28
"652",46.730968,-1.121073,"FR",2,4773.3378,0.17,0.08,2.1
"653",46.7353,15.74429,"AT",1,415.5848,0.01,0.05,0.22
"654",46.73569,15.27748,"AT",2,3311.2739,0.08,0.09,0.87
"655",46.738451,-1.627028,"FR",2,1474.0429,0.05,0.08,0.65
"656",46.744538,5.89881,"FR",1,4778.4891,0.17,0.04,4.2
"657",46.753217,-1.893529,"FR",1,223.5,0.01,0.04,0.2
"658",46.756362,14.31787,"AT",3,4843.6137,0.12,0.14,0.85
"659",46.759147,15.44675,"AT",1,2085.7512,0.05,0.05,1.1
"660",46.764883,6.353244,"FR",2,1929.1746,0.07,0.08,0.85
"661",46.765964,15.557297,"AT",2,434.2106,0.01,0.09,0.11
"662",46.775638,-1.433137,"FR",1,4257.6093,0.15,0.04,3.74
"663",46.77686,13.57747,"AT",1,2119.896,0.05,0.05,1.12
"664",46.78035,15.31932,"AT",3,1893.1688,0.05,0.14,0.33
"665",46.78428,15.27313,"AT",1,248.2086,0.01,0.05,0.13
"666",46.78559,15.23912,"AT",2,2234.0675,0.05,0.09,0.59
"667",46.79186,15.95571,"AT",1,5649.9503,0.14,0.05,2.98
"668",46.79285,14.88199,"AT",1,1766.8278,0.04,0.05,0.93
"669",46.801081,15.499355,"AT",5,3586.4257,0.09,0.23,0.38
"670",46.802961,1.693998,"FR",1,1414.8154,0.05,0.04,1.24
"671",46.815649,15.268014,"AT",1,931.0012,0.02,0.05,0.49
"672",46.816958,3.083147,"FR",1,310.3543,0.01,0.04,0.27
"673",46.81758,15.60318,"AT",1,558.6256,0.01,0.05,0.29
"674",46.820425,14.856059,"AT",5,7534.3052,0.18,0.23,0.8
"675",46.821731,-0.672469,"FR",1,2920.7689,0.1,0.04,2.57
"676",46.829488,1.811157,"FR",1,248.2713,0.01,0.04,0.22
"677",46.82955,13.68886,"AT",1,310.3543,0.01,0.05,0.16
"678",46.83186,12.82623,"AT",1,1486.5224,0.04,0.05,0.78
"679",46.831961,14.392943,"AT",1,972.4073,0.02,0.05,0.51
"680",46.83765,15.75232,"AT",1,397.2713,0.01,0.05,0.21
"681",46.838647,4.423784,"FR",1,1328.0862,0.05,0.04,1.17
"682",46.8404,12.84936,"AT",1,496.3563,0.01,0.05,0.26
"683",46.84109,12.78387,"AT",1,744.9374,0.02,0.05,0.39
"684",46.845543,15.66019,"AT",1,1581.9432,0.04,0.05,0.84
"685",46.847577,4.463151,"FR",2,1268.9809,0.04,0.08,0.56
"686",46.851678,14.808895,"AT",1,310.3543,0.01,0.05,0.16
"687",46.85182,14.49093,"AT",1,1769.0636,0.04,0.05,0.93
"688",46.865687,15.855174,"AT",2,1036.2934,0.02,0.09,0.27
"689",46.868347,6.392919,"FR",1,1210.3135,0.04,0.04,1.06
"690",46.8724,12.89486,"AT",1,3928.5059,0.09,0.05,2.07
"691",46.87918,4.921294,"FR",1,310.2926,0.01,0.04,0.27
"692",46.882332,15.422666,"AT",1,1811.7151,0.04,0.05,0.96
"693",46.89782,14.45701,"AT",1,372.3756,0.01,0.05,0.2
"694",46.90425,14.87286,"AT",1,4778.7358,0.11,0.05,2.52
"695",46.90481,15.76873,"AT",1,10220.2737,0.25,0.05,5.39
"696",46.905021,-1.101448,"FR",1,650.4469,0.02,0.04,0.57
"697",46.90534,15.43859,"AT",4,4469.2523,0.11,0.18,0.59
"698",46.91375,15.99595,"AT",1,186.1875,0,0.05,0.1
"699",46.914286,5.678534,"FR",1,1590.3255,0.06,0.04,1.4
"700",46.916306,4.241673,"FR",1,310.3543,0.01,0.04,0.27
"701",46.91803,13.072137,"AT",1,465.5006,0.01,0.05,0.25
"702",46.92119,15.481361,"AT",1,1149.2834,0.03,0.05,0.61
"703",46.92679,15.21657,"AT",2,6514.0836,0.16,0.09,1.72
"704",46.93009,15.256283,"AT",2,1210.2501,0.03,0.09,0.32
"705",46.93239,15.32346,"AT",1,976.2592,0.02,0.05,0.52
"706",46.93921,11.02771,"AT",2,7309.9315,0.18,0.09,1.93
"707",46.939394,1.792918,"FR",1,2153.3593,0.07,0.04,1.89
"708",46.939588,15.962599,"AT",2,3742.3795,0.09,0.09,0.99
"709",46.940718,4.526212,"FR",2,686.4549,0.02,0.08,0.3
"710",46.94077,15.28867,"AT",1,1584.3031,0.04,0.05,0.84
"711",46.941124,0.734787,"FR",1,794.6043,0.03,0.04,0.7
"712",46.94145,16.1682,"AT",1,1458.2132,0.04,0.05,0.77
"713",46.942574,3.140614,"FR",2,1295.1818,0.04,0.08,0.57
"714",46.94362,15.16201,"AT",2,1874.4185,0.05,0.09,0.49
"715",46.94464,15.48786,"AT",4,2178.2541,0.05,0.18,0.29
"716",46.945185,-1.191639,"FR",1,1042.2543,0.04,0.04,0.92
"717",46.953245,-1.600602,"FR",1,9035.4131,0.31,0.04,7.95
"718",46.968477,10.536089,"AT",1,217.2293,0.01,0.05,0.11
"719",46.968544,10.063879,"AT",1,325.8131,0.01,0.05,0.17
"720",46.968602,4.981514,"FR",1,1923.6521,0.07,0.04,1.69
"721",46.98375,14.78126,"AT",2,4335.2142,0.1,0.09,1.14
"722",46.986439,14.517149,"AT",1,952.4809,0.02,0.05,0.5
"723",46.988744,12.53203,"AT",1,2594.4581,0.06,0.05,1.37
"724",46.98967,15.836678,"AT",2,2149.5097,0.05,0.09,0.57
"725",46.98996,13.45979,"AT",1,1185.4178,0.03,0.05,0.63
"726",46.990867,15.50886,"AT",1,125.392,0,0.05,0.07
"727",46.991094,-0.9465,"FR",2,882.8244,0.03,0.08,0.39
"728",47.00058,12.41614,"AT",1,558.6256,0.01,0.05,0.29
"729",47.00718,15.23049,"AT",1,5120.1326,0.12,0.05,2.7
"730",47.00777,15.64204,"AT",2,1476.4642,0.04,0.09,0.39
"731",47.008951,15.199727,"AT",3,1123.2098,0.03,0.14,0.2
"732",47.01045,16.38898,"AT",1,229.5836,0.01,0.05,0.12
"733",47.011058,15.399075,"AT",3,1603.611,0.04,0.14,0.28
"734",47.01108,9.99872,"AT",3,6760.9297,0.16,0.14,1.19
"735",47.01127,15.80199,"AT",1,1737.7111,0.04,0.05,0.92
"736",47.011963,10.291535,"AT",1,8421.7821,0.2,0.05,4.45
"737",47.013688,4.795176,"FR",1,2303.2899,0.08,0.04,2.03
"738",47.022487,15.698747,"AT",1,242.9938,0.01,0.05,0.13
"739",47.022973,16.100071,"AT",2,34219.6865,0.82,0.09,9.03
"740",47.02492,16.21257,"AT",1,446.8756,0.01,0.05,0.24
"741",47.027812,15.496771,"AT",1,2046.6999,0.05,0.05,1.08
"742",47.028794,15.426072,"AT",27,31991.7505,0.77,1.23,0.63
"743",47.030072,0.399538,"FR",1,713.6474,0.02,0.04,0.63
"744",47.03137,15.35635,"AT",8,19304.9765,0.46,0.36,1.27
"745",47.031569,2.089402,"FR",1,434.4587,0.02,0.04,0.38
"746",47.032774,16.324346,"AT",1,6218.3862,0.15,0.05,3.28
"747",47.033352,10.747992,"AT",1,993.2086,0.02,0.05,0.52
"748",47.03648,13.57635,"AT",1,8392.271,0.2,0.05,4.43
"749",47.038265,3.773474,"FR",1,1241.4172,0.04,0.04,1.09
"750",47.03854,15.22212,"AT",1,2313.9685,0.06,0.05,1.22
"751",47.039967,15.458994,"AT",3,3037.0529,0.07,0.14,0.53
"752",47.04544,-0.877886,"FR",2,701.0434,0.02,0.08,0.31
"753",47.04725,15.55832,"AT",2,1222.6053,0.03,0.09,0.32
"754",47.04988,15.63838,"AT",1,7999.4312,0.19,0.05,4.22
"755",47.051138,16.120093,"AT",2,1655.7604,0.04,0.09,0.44
"756",47.05292,16.1223,"AT",1,1209.8792,0.03,0.05,0.64
"757",47.052971,-0.25151,"FR",1,117.8963,0,0.04,0.1
"758",47.05447,15.65727,"AT",2,2209.545,0.05,0.09,0.58
"759",47.05579,14.97432,"AT",1,248.2713,0.01,0.05,0.13
"760",47.05794,15.28247,"AT",2,1600.4438,0.04,0.09,0.42
"761",47.061578,15.082737,"AT",2,888.102,0.02,0.09,0.23
